"3133","March 2017","106.81369640000003","-6.4255679","Depok","Cipayung","19","70","96","HGB","2","2","Kosong","Baru","1300","1","1","Timur","2012",,,,,,,,,,,,,,,,,,,,,,"510000000"
"3134","October 2015","106.83123169999999","-6.4020004","Depok","Sukmajaya","19","65","105","SHM","2","1","Kosong","Bagus sekali","1300","1","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"750000000"
"3135","July 2017","106.70872159999999","-6.1163378","Jakar","Citra Garden","33","102","75","SHM","3","2",,"Bagus sekali
	Fasilitas Umum Pendukung","2200","2","1",,,,"1","1",,,,"1",,,,,,,,,,,,,,,"1400000000"
"3136","July 2016","106.92698889999997","-6.310085099999999","Beka","Jati Warna","19","284","150","SHM","4 + 1","4","Kosong","Bagus","2200","2","2","Timur",,,,,"1",,,,,,,,,,,,,,,,,,"1750000000"
"3137","July 2017","112.64372705579831","-7.279140285053284","Surabaya","Citraland","2","80","105","HGB","2 + 1","1 + 1","Kosong","Bagus
	Nilai Tambah Properti","1300","1","1","Utara",,,,,,,,,,,,,,,,,,,,,,,"1150000000"
"3138","September 2015","106.80615900632938","-6.440732546131835","D","Cipayung","19","90","105","SHM","2","2","Kosong","Bagus sekali","1300","1","2",,,"1",,,"1",,,,,,,,,,,,,,,,,,"500000000"
"3139","September 2015","106.83006869999997","-6.3888772","Depo","Ratu Jaya","19","120","72","SHM","3","2","Kosong","Bagus","1300","2","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"720000000"
"3140","March 2017","106.71129329999997","-6.2835218","Tangerang S","BSD City","21","66","112","PPJB","3","2","Kosong","Bagus
	Fasilitas Umum Pendukung","1300","1","1",,,,"Nilai Tambah Properti",,,,,,,,,,,,,,,,,,,,"1350000000"
"3141","September 2015","106.83391499999993","-6.364392","Depok","Margonda","19","100","105","SHM","3","2","Kosong","Bagus sekali","2200","2","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"1400000000"
"3142","July 2017","106.74709967517697","-6.3480194566601265","Tange","Pamulang","21","110","210","SHM","3","2","Kosong","Bagus","1300","1","6",,"2000","1",,,,,,,,,,,,,,,,,,,,,"1100000000"
"3143","July 2017","106.78539219999993","-6.159817599999999","Jakarta Barat","Jelambar","33","210","84","HGB","3","3","Kosong","Bagus","2200","4","1","Selatan",,,,,,,"21 X 4",,,,,,,,,,,,,,,,"1800000000"
"3144","April 2017","107.50909739999997","-6.999047","Bandu","Kutawaringin","19","160","116","SHM","13 + 1","12 + 1","Kosong","Bagus
	Fasilitas Umum Pendukung","2200","2","1",,"2010",,"1",,,,,,,,,,,,,,,,,,,,"1300000000"
"3145","August 2016","106.74773690000006","-6.2916095","Tangerang Sel","Ciputat","21","95","101","SHM","3 + 1","2 + 1","Semi furnished","Bagus sekali","2200","2","1","Selatan","2012",,,,,,,,,,,,,,,,,,,,,,"1650000"
"3146","September 2016","106.74615992330928","-6.163692400034843","Jakarta","Kembangan","33","75","81","SHM","3 + 1","2 + 1",,"Baru
	Fasilitas Umum Pendukung",,"2","1",,,,,,,"Nilai Tambah Properti",,"1",,,,,,,,,,,,,,,"1187000000"
"3147","September 2016","106.69984390000002","-6.307515805966548","Tangerang Sel","Pamulang","21","75","97","SHM","2","1","Semi furnished","Bagus","2200","1","1","Utara","2015",,,,,,,,,,,,,,,,,,,,,,"825000000"
"3148","September 2016","107.00066279999999","-6.1760426","Be","Pondok Ungu","19","50","60","SHM","2","1","Kosong","Baru","1300","1","2",,,"1",,,"1",,,,,,,,,,,,,,,,,,"365000000"
"3149","September 2016","106.74696849999998","-6.1940263","Jakar","Taman Semanan Indah","33","120","90","SHM","3","2","Kosong","Bagus","1300","2","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"1300000000"
"3150","May 2017","110.32492379999997","-7.792943299999999","Sl","Gamping","14","100","146","SHM","3","3",,,"2200 
	Fasilitas Umum Pendukung","2","1",,,,"1","1",,"1",,"1",,,,,,,,,,,,,,,"1800000000"
"3151","September 2016","107.00066279999999","-6.1760426","Be","Pondok Ungu","19","54","62","HGB","2","2","Kosong","Bagus","1300","1","2","Timur",,"1",,,,,,,,,,,,,,,,,,,,,"375000000"
"3152","June 2016","106.65270989999999","-6.2023936","Tange","Batu Ceper","21","77","150","SHM","3 + 1","2 + 1","Semi furnished","Bagus","2200","1","1","Utara",,,,,"1",,,,,,,,,,,,,,,,,,"800000000"
"3153","June 2017","106.83553719999998","-6.436980699999999","Depok","Cilodong","19","80","170","SHM","2","1","Kosong","Bagus
	Nilai Tambah Properti","1300",,,,,"1",,,,,,,,,,,,,,,,,,,,,"550000000"
"3154","August 2014","106.79186329999993","-6.4037058","Depok","Depok","19","30","151","SHM","2","1","Kosong","Bagus",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 4542344","Rp. 97500000","Rp. 552500000",,"650000000"
"3155","July 2014","106.79186329999993","-6.4037058","Depok","Depok","19","30","151","SHM","2","1","Kosong","Baru",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 4542344","Rp. 97500000","Rp. 552500000",,"650000000"
"3156","July 2017","106.68811470000003","-6.178199299999999","Tangeran","Cipondoh Indah","21","60","60","SHM","2","1","Kosong","Baru","1300","1","1","Selatan","2016",,,,,,,,,,,,,,,,,,,,,,"625000000"
"3157","March 2016","106.74011569999993","-6.1923344","Jakarta Bara","Meruya","33","120","120","SHM","3","2","Kosong","Bagus","2200",,"1","Timur","2001",,,,"1",,,,,,,,,,,,,,,,,,"2000000000"
"3158","July 2014","106.79186329999993","-6.4037058","Depok","Depok","19","260","330","SHM","5","2","Kosong","Baru",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 6114693","Rp. 131250000","Rp. 743750000",,"875000000"
"3159","January 2016","106.71586969999998","-6.129781599999999","Jakar","Taman Palem","33","76","48","SHM","2","2","Semi furnished","Bagus sekali","2200","2","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"780000000"
"3160","January 2016","106.75671569999997","-6.330857","T","Ciputat","21","57","81","SHM","2","2","Kosong","Baru","2200","2","1","Barat","2016",,,,,,,,,,,,,,,,,,,,,,"845590000"
"3161","July 2017","106.95356909999998","-6.3101381","B","No.0020<br>Jati Asih","19","74","90","SHM","3","2",,"Baru
	Fasilitas Umum Pendukung","2200","2","1","Selatan",,,"1",,,,,"1",,,,,,,,,,,,,,,"683750000"
"3162","July 2014","106.83006869999997","-6.3888772","D","Citayam Raya","19","118","72","SHM","3","2","Kosong","Bagus",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 5241166","Rp. 112500000","Rp. 637500000",,"750000000"
"3163","July 2014","106.79186329999993","-6.4037058","Depok","Depok","19","50","64","SHM","2","1","Kosong","Baru",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 1747055","Rp. 37500000","Rp. 212500000",,"250000000"
"3164","July 2014","106.79186329999993","-6.4037058","Depok","Depok","19","50","64","SHM","2","1","Kosong","Bagus",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 1747055","Rp. 37500000","Rp. 212500000",,"250000000"
"3165","June 2016","110.23797749999994","-7.7551576","Sleman","Sumberarum","14","36","110","SHM","2","1","Kosong","Baru","1300","1","1","Barat","2016",,,,,,,,,,,,,,,,,,,,,,"260000000"
"3166","February 2016","112.44887893743442","-7.456449061536938","Mojokerto","Wates","2","120","120","SHM","2","1","Kosong","Bagus sekali","1300","1",,"Selatan","2000","1",,,,,,,,,,,,,,,,,,,,,"335000000"
"3167","June 2014","106.79186329999993","-6.4037058","Depok","Depok","19","42","95","SHM","2","1","Kosong","Baru",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 2410936","Rp. 51750000","Rp. 293250000",,"345000000"
"3168","September 2015","106.66395680000005","-6.1760069","Tan","Cipondoh","21","78","102","SHM","3","2","Kosong","Bagus sekali","1300","1","1","Utara","2011",,,,,,,,,,,,,,,,,,,,,,"1000000000"
"3169","November 2014","106.79186329999993","-6.4037058","Depok","Depok","19","36","90","SHM","2","1","Kosong","Baru",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 3668816","Rp. 78750000","Rp. 446250000",,"525000000"
"3170","November 2014","106.8289421574218","-6.3893760111980695","Depok","Depok","19","51","94","SHM","2","1","Kosong","Baru",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 3389287","Rp. 72750000","Rp. 412250000",,"485000000"
"3171","February 2016","112.80459280000002","-7.319019099999998","Surabaya","Rungkut","2","60","84","SHM","2","1","Semi furnished","Bagus sekali","2200","1","1","Selatan",,,,,"1",,,,,,,,,,,,,,,,,,"1080000000"
"3172","June 2014","106.82007509999994","-6.4250253","Depok","Kalimulya","19","225","325","SHM","3","1","Kosong","Butuh renovasi",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 4542344","Rp. 97500000","Rp. 552500000",,"650000000"
"3173","June 2014","106.85913870000002","-6.3644564","Depok","Cimanggis","19","120","70","SHM","3","2","Kosong","Baru",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 5939988","Rp. 127500000","Rp. 722500000",,"850000000"
"3174","July 2014","106.79186329999993","-6.4037058","Depok","Depok","19","50","64","SHM","2","1","Kosong","Baru",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 1747055","Rp. 37500000","Rp. 212500000",,"250000000"
"3175","July 2017","106.71038338116455","-6.1937103960062805","Tangera","Cipondoh","21","126","121","SHM","3 + 1","3 + 1",,"Baru
	Fasilitas Umum Pendukung","2200","2","2",,"2017",,"1",,,,"15 X 8",,,,,,,,,,,,,,,,"1650000000"
"3176","December 2016","106.97570680000001","-6.2289259","Bekasi","Kranji","19","138","148","HGB","3 + 1","2 + 1","Semi furnished","Bagus sekali","2200","2","1","Hoek utara barat",,,,,"1",,,,,,,,,,,,,,,,,,"1600000000"
"3177","July 2016","106.46709090000002","-6.2620687","Tange","Tigaraksa","21","76","76","SHM",,,"Full furnished",,,"2",,,,,,,,,"1",,,,,,,,,,"Ruko",,"Rp. 6988221","Rp. 150000000","Rp. 850000000",,"1000000000"
"3178","November 2016","112.74320139999998","-7.3397942","S","Tenggilis Mejoyo","2","153","153","SHM","3 + 1","1","Kosong","Bagus","1300",,"1","Selatan",,"1",,,,,"17 X 9",,,,,,,,,,,,,,,,"1300000000"
"3179","July 2017","106.62019659999999","-6.2434696","Tangerang Sel","Gading Serpong","21","90","91","SHM","4","3","Semi furnished","Bagus","3500","1","1","Selatan",,,,,,,"7 X 13",,,,,,,,,,,,,,,,"1200000000"
"3180","December 2013","107.624928990399","-6.9406495604696","Bandun","Buah Batu","19","200","159","SHM","5","3","Kosong","Bagus","2200","2","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"1400000000"
"3181","July 2017","106.66629369999998","-6.267434","Tan","Villa Melati Mas","21","90","96","SHM","3 + 1","2","Kosong","Bagus","1300","1","1","Utara",,,,,,,"6 X 16",,,,,,,,,,,,,,,,"950000000"
"3182","July 2017","106.65604600000006","-6.268845","Tan","Villa Melati Mas","21","125","144","SHM","2 + 1","1 + 1","Semi furnished","Bagus sekali","4400","1","1","Selatan",,,,,,,"8 X 18",,,,,,,,,,,,,,,,"1400000000"
"3183","February 2013","106.849214000000","-6.50497","Bogor","Sentul","19","140","180","SHM","3 + 1","1 + 1","Kosong","Bagus","2200","2","2","Utara",,,,,"1",,,,,,,,,,,,,,,,,,"100000000"
"3184","March 2015","110.35769119999998","-7.8196179","Yogyakar","Mantrijeron","14","97.75","230","SHM","6","2","Kosong","Baru","1300","2",,"Timur","2012","1",,,,,,,,,,,,,,,,,,,,,"1850000000"
"3185","November 2015","107.004771","-6.17631","Bekasi","Pondok Ungu","19","70","108","SHM","3","2","Kosong","Bagus sekali","1300","1","1","Timur","2015",,,,,,,,,,,,,,,,,,,,,,"475000000"
"3186","March 2017","110.39381479999997","-7.7279567","Sl","Ngaglik","14","100","180","SHM","4","2","Kosong","Bagus
	Nilai Tambah Properti","2200",,"1","Utara",,,,,,,,,,,,,,,,,,,,,,,"1900000000"
"3187","July 2017","106.97557260000008","-6.2382699","Bekasi","Pondok Gede","19","80","113","SHM","2 + 1","2 + 1","Kosong","Baru","1300","1","1",,"2014","1",,,,,,,,,,,,,,,,,,,,,"700000000"
"3188","July 2013","110.349489265051","-7.7736005640814","Y","Bener","14","500","300","HGB","8","4","Kosong","Bagus","2200","2","1","Selatan",,"1",,,,,,,,,,,,,,,,,,,,,"2100000000"
"3189","September 2014","106.99336429999994","-6.220492399999999","Be","Harapan Mulya","19","70","123","HGB","2","1","Kosong","Bagus sekali","2200","1","1","Barat",,"1",,,,,,,,,,,,,,,,,,,,,"590000000"
"3190","February 2014","106.71873299999993","-6.302676","Tange","Ciputat","21","87","90","SHM","2 + 1","1 + 1","Semi furnished","Baru","1300","2",,"Timur","2014","1",,,,,,,,,,,,,,,,,,,,,"798150000"
"3191","August 2014","106.9766515","-6.1926279","Bekasi","Harapan Indah","19","110","240","HGB","2 + 1","1 + 1","Kosong","Baru","2200","1","1","Barat","2013",,,,,,,,,,,,,,,,,,,,,,"1500000000"
"3192","November 2012","106.61329","-6.177983","T","Periuk Jaya","21","385","500","SHM","4","3","Kosong","Baru","3300","1",,"Timur laut","1990","4",,,,,,,,,,,,,,,,,,,,,"1830000000"
"3193","August 2016","106.82181220000007","-6.4339065","Depok","Cilodong","19","36","72","SHM","2","1",,,"1300 
	Fasilitas Umum Pendukung",,"1",,,,"1","1",,"1",,,"1",,,,,,,,,,,,,,"321000000"
"3194","October 2016","112.76050520000001","-7.2914204","Surabaya","Ngagel","2","180","106","HPL","5 + 1","1 + 1","Kosong","Butuh renovasi","2200","2","1","Selatan","2005",,,,,,,,,,,,,,,,,,,,,,"1050000000"
"3195","July 2017","106.68440169999997","-6.172838","Tangeran","Poris Plawad Indah","21","110","55","SHM","3","2","Kosong","Baru","2200","2","1","Timur","2016",,,,,,,,,,,,,,,,,,,,,,"925000000"
"3196","October 2016","106.64248427894586","-6.3407017529120475","Tangerang S","Serpong","21","45","84","SHM","2","1","Kosong","Baru","2200","1","1","Selatan","2014",,,,,,,,,,,,,,,,,,,,,,"660000000"
"3197","May 2016","107.67154129999994","-6.9298047","Bandung","Bandung Wetan","19","225","147","SHM","6","3","Kosong","Bagus","900","2","2","Barat",,"1",,,,,,,,,,,,,,,,,,,,,"925000000"
"3198","September 2016","106.7942405","-6.4024844","Depok","Citayam Raya","19","36","72","SHM","2","1","Kosong","Baru
	Fasilitas Umum Pendukung","1300","1","1","Timur",,,"1",,,,,,,,,,,,,,,,,,,,"260000000"
"3199","April 2015","107","-6.2333333","Bekasi","Sindang Jaya","19","310","412","SHM","3 + 1","2","Kosong","Bagus
	Nilai Tambah Properti","3500","2",,"Utara",,,,,,,,,,,,,,,,,,,,,,,"1750000000"
"3200","August 2016","106.682188","-6.3088649","Tangerang Selatan","Gading Serpong","21","84","72","PPJB","3 + 1","2 + 1","Kosong","Baru","2200","2","1",,"2015",,,,"1",,,,,,,,,,,,,,,,,,"1500000000"
"3201","July 2014","107.015559899999","-6.2288884","Bekasi","Bekasi Jaya","19","200","148","SHM","3 + 1","4 + 1","Kosong","Bagus","900","2",,"Selatan","2011","1",,,,,,,,,,,,,,,,,,,,,"600000000"
"3202","August 2016","106.66106769999999","-6.1254652","T","Benda","21","128","128","SHM","4","2","Kosong","Bagus
	Fasilitas Umum Pendukung","2200","1",,,,"1","1",,,,"8 X 16",,,,,,,,,,,,,,,,"1500000000"
"3203","October 2015","106.82425520845948","-6.422040864802876","Depok","Kalimulya","19","150","460","SHM","3","2","Kosong","Bagus sekali","2200","2","2","Utara",,,,,"1",,,,,,,,,,,,,,,,,,"950000000"
"3204","September 2016","106.81922855927735","-6.412173319310694","Depok","Depok","19","45","131","SHM","1","1","Kosong","Bagus sekali","1300","1","1","Utara",,,,,"1",,,,,,,,,,,,,,,,,,"870000000"
"3205","July 2017","106.75590039999997","-6.2885371","Tangerang Sel","Rempoa","21","128","107","SHM","3","3","Kosong","Bagus
	Fasilitas Umum Pendukung","5000","2","2","Selatan",,,,,,,,"1",,,,,,,,,,,,,,,"1500000000"
"3206","October 2016","107.00859020000007","-6.239777699999999","Bekasi","Bekasi Timur","19","140","75","SHM","4","2","Semi furnished","Baru","900","2","1","Timur",,"1",,,,,,,,,,,,,,,,,,,,,"560000000"
"3207","October 2016","106.96242389999998","-6.276616","Bekasi","Jaka Mulya","19","250","220","SHM","5 + 1","3 + 1","Kosong","Bagus sekali","2200","2","2","Timur","2007",,,,,,,,,,,,,,,,,,,,,,"1900000000"
"3208","February 2017","106.59671260000005","-6.2578985","RT.2","No.2","21","37","120","SHM","2","1",,,,,,,,,,"1",,"Nilai Tambah Properti","6 X 20
	Fasilitas Umum Pendukung","1",,"1",,,,"1",,,,,,,,,"595000000"
"3209","September 2015","106.83123169999999","-6.4020004","Depok","Sukmajaya","19","60","209","SHM","2","1","Kosong","Bagus sekali","1300","1","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"1500000000"
"3210","October 2016","106.66561590000003","-6.3201182","Tangerang Sel","Serpong","21","50","98","SHM","2","1",,"Bagus
	Fasilitas Umum Pendukung","1300","1","1","Selatan",,,"1",,,"1",,,,,,,,,,,,,,,,,"700000000"
"3211","August 2015","106.81174581086725","-6.426081980892778","Depok","Cipayung","19","54","105","SHM","2","1","Kosong","Bagus sekali","2200","2","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"870000000"
"3212","November 2016","106.84733770000003","-6.3853366","Depok","Sukmajaya","19","200","392","SHM","7","3","Semi furnished","Bagus
	Fasilitas Umum Pendukung","3500","2","4",,,"2",,,,"1",,,,,,,,,,,,,,,,,"1850000000"
"3213","August 2015","106.83151499999997","-6.402356699999999","Depok","Depok","19","100","150","SHM","3","2","Kosong","Bagus sekali","1300","1","2",,,"1",,,"1",,,,,,,,,,,,,,,,,,"1500000000"
"3214","April 2016","107.01641640000003","-6.3203894","Be","Kota Legenda","19","70","117","PPJB","2 + 1","1 + 1","Semi furnished","Bagus","1300","1",,"Selatan","2005","1",,,,,,,,,,,,,,,,,,,,,"455000000"
"3215","March 2015","112.74557879999998","-7.2642396","Surabaya","Mulyosari","2","170","117","SHM","4 + 1","3 + 1","Kosong","Baru","2200","2","2","Selatan","2015",,,,,,,,,,,,,,,,,,,,,,"1600000000"
"3216","July 2017","106.84733770000003","-6.3853366","Depok","Sukmajaya","19","103","84","SHM","4","3",,,"2200 
	Fasilitas Umum Pendukung","2","2",,,,"1","1",,,,,,"1",,"1",,,,,,,,,,,"798000000"
"3217","October 2016","106.78227179999999","-6.5541865","Bogor","Bukit Cimanggu City","19","90","120","SHM","2","1","Semi furnished","Bagus
	Nilai Tambah Properti","1300","1","1","Timur",,,,,,,,,,,,,,,,,,,,,,,"680000000"
"3218","July 2016","106.95611489999999","-6.305138200000001","Bekas","Jati Asih","19","65","116","SHM","2","2","Kosong","Baru","1300","1","1","Selatan","2016",,,,,,,,,,,,,,,,,,,,,,"765000000"
"3219","August 2014","106.631889","-6.178306","Tang","Legok","21","40","72","SHM","2","1","Kosong","Baru","1300","1",,"Selatan","2013","1",,,,,,,,,,,,,,,,,,,,,"460000000"
"3220","August 2016","107.66327160000003","-6.9260071","Bandung","Antapani","19","105","123","SHM","3 + 1","1 + 1","Kosong
	Fasilitas Umum Pendukung",,"2200","2","2",,,,"1","1","1",,,,,,,,,,,,,,,,,,"900000000"
"3221","July 2015","106.74026481534429","-6.370593868204588","Dep","Serua","19","110","127","HGB","3 + 1","3 + 1","Kosong","Baru","2200","2","1","Barat","2015",,,,,,,,,,,,,,,,,,,,,,"958000000"
"3222","August 2016","106.51759100000004","-6.2429128","Tangerang","Cikupa","21","60","72","HGB","2 + 1","1 + 1",,"Baru
	Fasilitas Umum Pendukung",,"1","1",,,,"1","1",,"1",,,"1",,,,,,,,,,,,,,"400000000"
"3223","July 2017","106.66629369999998","-6.267434","Tangerang","Villa Melati Mas","21","60","90","SHM","2","1","Kosong","Bagus","1300","1","1","Selatan",,,,,,,"6 X 15",,,,,,,,,,,,,,,,"790000000"
"3224","-","/><input type=","/><input type=","Be","Pondok Ungu","19","57","70","SHM","3","1",,"Bagus
	Fasilitas Umum Pendukung","1300","1","1",,,,"1","1",,,,"1",,,,,,,,,,,,,,,"290000000"
"3225","August 2016","106.6895581","-6.2254878","RW.<br>Sudimara Pinang","RT..","21","45","95","SHM","2","1","Kosong",,"1300","1","1","Selatan
	Nilai Tambah Properti",,,,,,,"16 X 6",,,,,,,,,,,,,,,,"713000000"
"3226","-","107.00362900000005","-6.1762641","Be","Pondok Ungu","19","130","66","SHM","3","2",,"Bagus
	Fasilitas Umum Pendukung","900","2","1",,,,"1","1",,,,"1",,,,,,,,,,,,,,,"335000000"
"3227","July 2017","106.77485960000001","-6.169184599999999","Jakarta Barat","Duri Kepa","33","110","45","SHM","3 + 1","3","Kosong","Baru","2200","3","1","Selatan",,,,,,,"15 X 3",,,,,,,,,,,,,,,,"1375000000"
"3228","July 2017","106.72678619999999","-6.164757000000001","Jakar","Taman Semanan Indah","33","140","162","SHM","3 + 1","2 + 1",,"Bagus
	Fasilitas Umum Pendukung","2200","1",,,,,"1","1",,,,"1",,"1",,,,,,,,,,,,,"2000000000"
"3229","July 2017","106.78539219999993","-6.159817599999999","Jakarta Barat","Jelambar","33","180","75","SHM","4","3","Kosong","Baru","2200","3","1","Timur",,,,,,,"15 X 5",,,,,,,,,,,,,,,,"1600000000"
"3230","July 2017","106.78539219999993","-6.159817599999999","Ja","Jelambar","33","150","70","SHM","4","3","Kosong","Baru","2200","3","1","Selatan",,,,,,,"16 X 4.5",,,,,,,,,,,,,,,,"2100000000"
"3231","March 2015","106.83006869999997","-6.3888772","D","Kota Kembang","19","100","102","SHM","3","1","Kosong","Bagus","1300","1","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"550000000"
"3232","May 2015","106.80581849999999","-6.419726499999999","Depo","Cipayung","19","50","72","SHM","2","1","Kosong","Bagus","1300","1","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"420000000"
"3233","March 2017","106.77062799999999","-6.155703","Jakarta Bara","Citra Garden","33","64","48","SHM","2","2","Semi furnished","Bagus
	Fasilitas Umum Pendukung","2200","2",,"Timur",,,"1",,,,"4 X 12",,,,,,,,,,,,,,,,"1050000000"
"3234","February 2017","/><input type=","/><input type=","Bogor","Sentul City","19","49","214","PPJB","2","1",,"Bagus
	Fasilitas Umum Pendukung",,,"1",,,,"1","1",,"1",,,"1",,,,,,,,,,,,,,"1700000000"
"3235","July 2017","107.75473829999999","-6.9149674","Band","Cileunyi Wetan","19","140","117","SHM","4 + 1","3","Semi furnished","Bagus sekali","2200","2","1","Timur laut",,,,,"1",,,,,,,,,,,,,,,,,,"600000000"
"3236","March 2017","106.73378409999998","-6.2087246","Jakarta Barat","Meruya","33","80","120","SHM","3 + 1","3","Kosong","Baru","2200","1","1","Selatan",,,,,,,"8 X 15",,,,,,,,,,,,,,,,"1600000000"
"3237","September 2015","106.82611020000002","-6.5873621","Bogo","Cimahpar","19","110","120","SHM","3 + 1","2 + 1","Kosong","Baru","2200","2","1",,,"1",,,"1",,,,,,,,,,,,,,,,,,"1138150000"
"3238","July 2017","106.77485960000001","-6.169184599999999","Jakarta Barat","Duri Kepa","33","125","60","SHM","3","3","Kosong","Bagus","2200","3","1","Selatan",,,,,,,"15 X 4",,,,,,,,,,,,,,,,"1550000000"
"3239","July 2017","106.78680499999996","-6.166598","Jakarta Barat","Jelambar","33","180","88","SHM","3","3","Semi furnished","Baru","2200","3","1","Barat",,,,,,,"22 X 4",,,,,,,,,,,,,,,,"1850000000"
"3240","July 2017","106.70577330000003","-6.1342937","Ja","Kalideres","33","64","50","PPJB","2","2","Semi furnished","Bagus",,"2","1","Tenggara",,,,,"1",,"12.5 X 4",,,,,,,,,,,,,,,,"950000000"
"3241","June 2017","110.39939690000006","-7.755802099999999","S","Condongcatur","14","350","198","SHM","4","4","Kosong","Bagus sekali","4400","2","1","Barat",,"1",,,,,,,,,,,,,,,,,,,,,"2000000000"
"3242","November 2016","110.3159875","-7.801108599999999","S","Godean","14","70","103","SHM","2 + 1","2","Full furnished","Bagus","1300","1","1","Timur",,,,,"1",,,,,,,,,,,,,,,,,,"900000000"
"3243","July 2016","106.79325540000002","-6.1543623","Jakarta Bar","Jelambar","33","180","60","SHM","3","2","Full furnished","Bagus sekali","4400","3","1","Timur",,,,,"1",,,,,,,,,,,,,,,,,,"1850000000"
"3244","April 2015","107.68366530000003","-6.943682","Ba","Gede Bage","19","400","200","SHM","6 + 1","2","Kosong","Bagus","2200","2","1","Timur",,,,,"1",,,,,,,,,,,,,,,,,,"1500000000"
"3245","October 2015","106.8122459088379","-6.571281061106979","Bo","Bantar Jati","19","100","130","SHM","4 + 1","2 + 1","Kosong","Bagus","1300","2","1","Utara","2000",,,,,,,,,,,,,,,,,,,,,,"1500000000"
"3246","September 2016","107.00066279999999","-6.1760426","Be","Pondok Ungu","19","90","109","HGB","2","1","Kosong","Bagus","1300","1","2","Selatan",,"1",,,,,,,,,,,,,,,,,,,,,"450000000"
"3247","July 2017","106.80308919999993","-6.374008","Depok","Tanah Baru","19","100","115","SHM","3","2","Kosong",,"3500","1","2","Utara
	Fasilitas Umum Pendukung",,,"Nilai Tambah Properti",,,,,,,,,,,,,,,,,,,,"830000000"
"3248","September 2016","106.72051540000007","-6.1721148","Jakarta B","Green Lake City","33","102","90","PPJB","3","2","Kosong","Bagus
	Fasilitas Umum Pendukung",,"2",,,,,"1","1",,"1",,,,,"1",,,,,,,,,,,,"2000000000"
"3249","August 2014","106.79186329999993","-6.4037058","Depok","Depok","19","42","95","SHM","2","1","Kosong","Bagus",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 2410936","Rp. 51750000","Rp. 293250000",,"345000000"
"3250","September 2016","106.72051540000007","-6.1721148","Jakarta B","Green Lake City","33","102","90","PPJB","3","2","Kosong","Bagus
	Fasilitas Umum Pendukung",,"2",,,,,"1","1",,"1",,,,,"1",,,,,,,,,,,,"1800000000"
"3251","March 2017","106.82280100000003","-6.3947224","Depok","Margonda","19","120","90","HGB","4","2","Semi furnished","Baru","3500",,,"Selatan","2016","2",,,"1",,,,,,,,,,,,,,,,,,"1500000000"
"3252","July 2017","112.6311432196045","-7.25143829541308","Surabaya","Pakal","2","100","90","SHM","3","2","Kosong","Bagus
	Fasilitas Umum Pendukung","1300","1","1","Timur laut",,,"1",,,,,,,,,,,,,,,,,,,,"700000000"
"3253","May 2016","106.70672871442264","-6.142920761198214","Jakarta B","Citra Garden","33","120","90","SHM","3 + 1","3","Semi furnished","Bagus","2200","2","1","Barat",,,,,,,,,,,,,,,,,,,,,,,"1800000000"
"3254","July 2014","106.83055839999997","-6.3800596","Depok","Margonda","19","160","183","SHM","3","2","Kosong","Baru",,,,,,,,,,,,,,,,,,,,,"Rumah",,"Rp. 6638810","Rp. 142500000","Rp. 807500000",,"950000000"
"3255","February 2016","106.63511805396729","-6.185196047248929","T","Sukasari","21","170","135","SHM","3 + 1","2","Kosong","Baru","2200","2","1",,"2015","1",,,,,,,,,,,,,,,,,,,,,"1450000000"
"3256","July 2017","112.79107950000002","-7.2532931","Su","Kenjeran","2","150","96","HGB","3 + 1","3 + 1","Kosong","Baru","2200","2","1","Utara","2016",,,,,,,,,,,,,,,,,,,,,,"1650000000"
"3257","January 2015","106.83006869999997","-6.3888772","D","Kota Kembang","19","78","200","SHM","2","1","Semi furnished","Baru","2200",,"1","Selatan","2013","1",,,,,,,,,,,,,,,,,,,,,"990000000"
